# Time, Flux
2.459439735544991214e+06,1.000027604713881413e+00
2.459439736933857203e+06,9.993547336610753007e-01
2.459439738322722726e+06,1.000338202816524413e+00
2.459439739711588249e+06,9.997225097807235228e-01
2.459439741100454237e+06,1.000196346438531947e+00
2.459439742489319760e+06,9.995914727327319671e-01
2.459439743878185283e+06,9.998693854879987519e-01
2.459439745267050806e+06,1.000404928887389078e+00
2.459439746655916795e+06,1.000189403739104588e+00
2.459439748044782784e+06,1.000075761495641924e+00
2.459439749433647841e+06,9.999998207427844843e-01
2.459439750822513830e+06,1.000090823655833905e+00
2.459439752211379353e+06,9.997630219186799394e-01
2.459439753600244876e+06,9.993344775920971479e-01
2.459439754989110399e+06,1.000131037047991667e+00
2.459439756377976388e+06,1.000128706703772963e+00
2.459439757766842376e+06,9.996243963138734534e-01
2.459439759155707434e+06,9.999330175538225784e-01
2.459439760544573423e+06,1.000301928903242210e+00
2.459439761933438946e+06,9.998992068469081396e-01
2.459439763322304934e+06,1.000182125330908889e+00
2.459439764711169992e+06,1.000132040822959700e+00
2.459439766100035980e+06,9.998987298391722733e-01
2.459439767488901969e+06,1.000009559516594315e+00
2.459439768877767026e+06,9.999460464892845346e-01
2.459439770266633015e+06,9.998953137861704699e-01
2.459439771655498538e+06,9.998950206884528180e-01
2.459439773044364527e+06,9.998579761960456613e-01
2.459439774433229584e+06,9.997295752054281559e-01
2.459439775822095573e+06,9.997239715970358542e-01
2.459439777210961096e+06,1.000165736534593730e+00
2.459439778599826619e+06,1.000147274894655158e+00
2.459439779988692142e+06,1.000000000000000000e+00
2.459439781377558131e+06,1.000135911968712543e+00
2.459439782766423654e+06,1.000389216033478190e+00
2.459439784155289177e+06,9.997717359389248770e-01
2.459439785544155166e+06,1.000057050831633765e+00
2.459439786933020689e+06,1.000064277668056389e+00
2.459439788321886212e+06,9.997878756634784869e-01
2.459439789710751735e+06,9.996952285466313981e-01
2.459439791099617723e+06,9.995427977231159389e-01
2.459439792488483246e+06,1.000094020381396609e+00
2.459439793877348769e+06,1.000132846571707201e+00
2.459439795266214292e+06,9.996997289915272589e-01
2.459439796655080281e+06,9.998326383524446248e-01
2.459439798043945339e+06,1.000050439190490303e+00
2.459439799432811327e+06,1.000006685224954062e+00
2.459439800821676850e+06,9.997891788089092735e-01
2.459439802210542839e+06,9.995917415939092887e-01
2.459439803599407896e+06,9.997980144431860561e-01
2.459439804988273885e+06,9.997923678825899607e-01
2.459439806377139408e+06,9.995332903737743635e-01
2.459439807766004931e+06,9.978907063817653578e-01
2.459439809154870454e+06,9.966998551829752140e-01
2.459439810543736443e+06,9.949583024282199206e-01
2.459439811932601966e+06,9.930824202953506541e-01
2.459439813321467023e+06,9.904133972633119010e-01
2.459439814710333012e+06,9.887682516899251040e-01
2.459439816099198535e+06,9.859301395521928857e-01
2.459439817488064524e+06,9.839929221878631616e-01
2.459439818876929581e+06,9.816399926358103656e-01
2.459439820265795570e+06,9.802290502967933028e-01
2.459439821654661093e+06,9.794539235553578749e-01
2.459439823043526616e+06,9.786916391349024247e-01
2.459439824432392139e+06,9.775262450533059866e-01
2.459439825821258128e+06,9.775271176682693852e-01
2.459439827210123651e+06,9.775709950475297561e-01
2.459439828598988708e+06,9.770194358184930428e-01
2.459439829987854697e+06,9.762587665141466697e-01
2.459439831376720220e+06,9.760977149270306796e-01
2.459439832765585743e+06,9.760730839233343614e-01
2.459439834154451266e+06,9.762132444868987236e-01
2.459439835543317255e+06,9.768551857507368208e-01
2.459439836932182778e+06,9.754852257635284740e-01
2.459439838321048301e+06,9.750499008160342651e-01
2.459439839709913824e+06,9.753842393368932218e-01
2.459439841098779347e+06,9.751731359589035364e-01
2.459439842487644870e+06,9.748824742725110681e-01
2.459439843876510393e+06,9.747883795047432853e-01
2.459439845265376382e+06,9.742024800376235527e-01
2.459439846654241905e+06,9.746433739048295797e-01
2.459439848043106962e+06,9.740806496063428854e-01
2.459439849431972951e+06,9.746916498504705206e-01
2.459439850820838474e+06,9.746987353243690144e-01
2.459439852209703997e+06,9.752382399310685068e-01
2.459439853598569520e+06,9.747135035395360081e-01
2.459439854987435043e+06,9.753891884110361676e-01
2.459439856376301032e+06,9.756584810592390244e-01
2.459439857765166089e+06,9.760299686648767903e-01
2.459439859154032078e+06,9.764391445397688774e-01
2.459439860542897601e+06,9.771455877465302642e-01
2.459439861931763124e+06,9.780690828876358323e-01
2.459439863320628647e+06,9.779320427899527157e-01
2.459439864709494170e+06,9.793369462784622392e-01
2.459439866098360159e+06,9.814081165963594033e-01
2.459439867487225216e+06,9.828945465741026899e-01
2.459439868876090739e+06,9.850407324299592648e-01
2.459439870264956728e+06,9.869535588561952899e-01
2.459439871653822251e+06,9.897151200012969108e-01
2.459439873042687308e+06,9.919318395313106995e-01
2.459439874431553297e+06,9.939640573923972378e-01
2.459439875820418820e+06,9.960307367363480102e-01
2.459439877209284343e+06,9.981171247065454555e-01
2.459439878598149866e+06,9.991156853993304887e-01
2.459439879987015389e+06,9.995413347790500502e-01
2.459439881375881378e+06,9.998755403646107931e-01
2.459439882764746435e+06,9.995955636196980354e-01
2.459439884153611958e+06,1.001065793274617644e+00
2.459439885542477947e+06,9.998308872487310373e-01
2.459439886931343004e+06,1.000168138319219135e+00
2.459439888320208527e+06,1.000123608939661457e+00
2.459439889709074516e+06,9.999738392277196519e-01
2.459439891097940039e+06,1.000088635797717007e+00
2.459439892486805096e+06,1.000442145925356296e+00
2.459439893875671085e+06,1.000312480832030282e+00
2.459439895264536608e+06,1.000023113547782172e+00
2.459439896653401665e+06,1.000345868844216835e+00
2.459439898042267654e+06,1.000165258880395314e+00
2.459439899431133177e+06,1.000064920998550599e+00
2.459439900819998700e+06,1.000390417947877975e+00
2.459439902208864223e+06,1.000348372019270737e+00
2.459439903597729746e+06,9.998520031092485993e-01
2.459439904986595269e+06,1.000361387196489371e+00
2.459439906375460792e+06,9.998643678196615925e-01
2.459439907764326315e+06,9.999665554935438516e-01
2.459439909153191838e+06,1.000102124067125064e+00
2.459439910542057361e+06,9.999350832159117353e-01
2.459439911930922884e+06,9.998258645695728974e-01
2.459439913319788408e+06,1.000051356814186221e+00
2.459439914708653931e+06,1.000131616765658871e+00
2.459439916097519919e+06,9.995194554840030055e-01
2.459439917486384977e+06,9.993212662928038226e-01
2.459439918875250500e+06,9.999073802586784243e-01
2.459439920264116023e+06,9.997774379265599309e-01
2.459439921652981546e+06,9.999819060079816468e-01
2.459439923041847069e+06,9.996262948007323956e-01
2.459439924430712592e+06,9.996248616072548332e-01
2.459439925819578581e+06,1.000004180147642918e+00
2.459439927208443638e+06,9.997512812152524742e-01
2.459439928597309161e+06,1.000309449064815226e+00
2.459439929986174684e+06,1.000080556315104507e+00
2.459439931375040207e+06,1.000663088077134111e+00
2.459439932763905730e+06,1.000000000000000000e+00
2.459439934152771253e+06,9.999152656082809232e-01
2.459439935541636776e+06,1.000105514402417350e+00
2.459439936930502299e+06,1.000370643970460938e+00
2.459439938319367822e+06,9.999549777716182364e-01
2.459439939708233345e+06,1.000822694964316195e+00
2.459439941097098403e+06,1.000243908395291204e+00
2.459439942485964391e+06,9.996833668983527987e-01
2.459439943874829914e+06,9.998521640649293829e-01
2.459439945263695437e+06,1.000091471992135883e+00
2.459439946652560495e+06,9.996111440282398064e-01
2.459439948041426484e+06,1.000472322983662732e+00
2.459439949430292007e+06,1.000312792328581502e+00
2.459439950819157530e+06,9.998896062195939960e-01
2.459439952208022587e+06,9.997540183813943271e-01
2.459439953596888110e+06,9.999326535762652624e-01
2.459439954985754099e+06,1.000114154576401404e+00
2.459439956374619156e+06,1.000041373559179325e+00
2.459439957763484679e+06,9.999435226510586805e-01
2.459441948006613180e+06,9.998400453169151714e-01
2.459441949395476840e+06,9.997016200427357724e-01
2.459441950784340966e+06,9.996374471796504180e-01
2.459441952173205093e+06,1.000419389937933667e+00
2.459441953562069219e+06,1.000117376282237514e+00
2.459441954950932879e+06,1.000405866666984833e+00
2.459441956339797005e+06,1.000044135390678823e+00
2.459441957728661131e+06,1.000007216784881692e+00
2.459441959117524792e+06,9.999788267881567494e-01
2.459441960506388918e+06,9.997910114526797898e-01
2.459441961895253044e+06,1.000044314637745124e+00
2.459441963284117170e+06,9.996229975434899329e-01
2.459441964672980830e+06,9.999221650451747267e-01
2.459441966061844490e+06,9.999737565902271363e-01
2.459441967450708617e+06,9.998830944702848944e-01
2.459441968839572743e+06,1.000184002088975399e+00
2.459441970228436403e+06,9.997704912596415694e-01
2.459441971617300529e+06,9.999323053649519233e-01
2.459441973006164655e+06,1.000279485762896270e+00
2.459441974395028315e+06,9.996012288069303642e-01
2.459441975783892442e+06,1.000380639807683325e+00
2.459441977172756568e+06,9.998449289407745910e-01
2.459441978561620694e+06,1.000000000000000000e+00
2.459441979950484354e+06,1.000002266428309916e+00
2.459441981339348480e+06,1.000020517093989758e+00
2.459441982728212606e+06,1.000091491924943066e+00
2.459441984117075801e+06,9.999844332513623257e-01
2.459441985505939927e+06,9.996861600332138664e-01
2.459441986894804053e+06,9.998339546811986223e-01
2.459441988283668179e+06,9.996149472744368936e-01
2.459441989672531839e+06,1.000275961180784545e+00
2.459441991061395966e+06,1.000156439631985750e+00
2.459441992450260092e+06,1.000110396301849169e+00
2.459441993839123752e+06,1.000245834178226767e+00
2.459441995227987878e+06,1.000134372159949381e+00
2.459441996616852004e+06,1.000208798024738499e+00
2.459441998005715664e+06,1.000074969287641391e+00
2.459441999394579325e+06,9.998250175936639339e-01
2.459442000783443451e+06,9.999484117990863341e-01
2.459442002172307577e+06,1.000040196962731720e+00
2.459442003561171237e+06,9.996491513075689284e-01
2.459442004950035363e+06,1.000119338460573326e+00
2.459442006338899489e+06,9.998454146477732118e-01
2.459442007727763616e+06,9.998088556890868395e-01
2.459442009116626810e+06,9.999694654886071010e-01
2.459442010505490936e+06,9.999258115553869564e-01
2.459442011894355062e+06,1.000537216559819642e+00
2.459442013283219188e+06,1.000415627052341216e+00
2.459442014672082849e+06,1.000401194984937403e+00
2.459442016060946975e+06,1.000431141038483629e+00
2.459442017449811101e+06,9.998020108562736263e-01
2.459442018838674761e+06,1.000029542607397737e+00
2.459442020227538422e+06,1.000155329354503131e+00
2.459442021616402548e+06,9.999156451722108763e-01
2.459442023005266674e+06,9.999793471875803030e-01
2.459442024394130334e+06,9.997199819613636906e-01
2.459442025782994460e+06,9.989560664471205387e-01
2.459442027171858586e+06,9.976595700626764707e-01
2.459442028560721781e+06,9.956945743435942076e-01
2.459442029949585907e+06,9.936927810163250774e-01
2.459442031338450033e+06,9.917182429194092430e-01
2.459442032727314159e+06,9.894056083807722946e-01
2.459442034116177820e+06,9.868305002996238251e-01
2.459442035505041946e+06,9.845896120325294820e-01
2.459442036893905606e+06,9.822299218163840218e-01
2.459442038282769267e+06,9.811737128569564259e-01
2.459442039671633393e+06,9.794026049839709147e-01
2.459442041060497519e+06,9.785222132893166558e-01
2.459442042449361645e+06,9.774893233333943332e-01
2.459442043838225305e+06,9.766933811718079284e-01
2.459442045227088965e+06,9.768526255414353709e-01
2.459442046615953092e+06,9.759881575559666844e-01
2.459442048004816752e+06,9.761624907214954128e-01
2.459442049393680878e+06,9.754237428285519318e-01
2.459442050782545004e+06,9.755640218260476226e-01
2.459442052171409130e+06,9.757546962211556263e-01
2.459442053560272325e+06,9.754856095446823305e-01
2.459442054949136451e+06,9.756356694272235730e-01
2.459442056338000577e+06,9.755746054014162727e-01
2.459442057726864703e+06,9.757686792547691779e-01
2.459442059115728363e+06,9.751644184484138389e-01
2.459442060504592024e+06,9.755661571241172059e-01
2.459442061893456150e+06,9.752539510588554839e-01
2.459442063282319810e+06,9.755544218276810398e-01
2.459442064671183936e+06,9.759654046409912409e-01
2.459442066060048062e+06,9.750420127130324799e-01
2.459442067448911723e+06,9.754095183140037983e-01
2.459442068837775383e+06,9.755589818112726519e-01
2.459442070226639509e+06,9.757386825507854411e-01
2.459442071615503635e+06,9.762471163674643071e-01
2.459442073004366830e+06,9.761440661132659846e-01
2.459442074393230956e+06,9.762575669844011372e-01
2.459442075782095082e+06,9.770615146795643691e-01
2.459442077170959208e+06,9.767933822126325660e-01
2.459442078559822869e+06,9.773271628545506795e-01
2.459442079948686529e+06,9.773173888289888867e-01
2.459442081337550655e+06,9.786213543758465194e-01
2.459442082726414315e+06,9.791347979618650887e-01
2.459442084115278441e+06,9.809729548198025118e-01
2.459442085504142102e+06,9.823684074610979922e-01
2.459442086893006228e+06,9.843002580721854633e-01
2.459442088281869888e+06,9.862876927545317640e-01
2.459442089670734014e+06,9.888873869081880041e-01
2.459442091059597675e+06,9.908531128605281291e-01
2.459442092448461335e+06,9.930107588596005508e-01
2.459442093837325461e+06,9.947305314301377877e-01
2.459442095226189587e+06,9.967953187315666819e-01
2.459442096615053248e+06,9.986670528876183672e-01
2.459442098003916908e+06,9.995247956910900955e-01
2.459442099392781034e+06,1.000061260327788526e+00
2.459442100781645160e+06,9.997842416993684145e-01
2.459442102170508355e+06,9.997188241426867572e-01
2.459442103559372481e+06,9.995591761167034184e-01
2.459442104948236607e+06,1.000256071124233204e+00
2.459442106337100733e+06,1.000196438604655569e+00
2.459442107725963928e+06,1.000317454245474913e+00
2.459442109114828054e+06,9.999394062287534357e-01
2.459442110503692180e+06,1.000002147023390631e+00
2.459442111892556306e+06,9.998921120746210311e-01
2.459442113281419501e+06,1.000062384944210736e+00
2.459442114670283627e+06,9.999103589185958096e-01
2.459442116059147753e+06,1.000155480277204578e+00
2.459442117448010948e+06,1.000103477895034176e+00
2.459442118836875074e+06,9.996654115324832279e-01
2.459442120225739200e+06,9.999061840179315208e-01
2.459442121614603326e+06,9.999196058875446935e-01
2.459442123003466520e+06,1.000478488018416767e+00
2.459442124392330647e+06,1.000061488375327379e+00
2.459442125781194773e+06,9.998402853917552902e-01
2.459442127170057967e+06,9.998115390242147127e-01
2.459442128558922093e+06,1.000035307836621978e+00
2.459442129947786219e+06,9.997831971401823781e-01
2.459442131336650345e+06,1.000686795039783084e+00
2.459442132725513540e+06,1.000234640850685919e+00
2.459442134114377666e+06,9.999412511407567150e-01
2.459442135503241792e+06,9.998621042004360859e-01
2.459442136892104987e+06,1.000075507132382358e+00
2.459442138280969113e+06,9.998376503605480581e-01
2.459442139669833239e+06,1.000031789991854492e+00
2.459442141058696900e+06,1.000164970559375366e+00
2.459442142447560560e+06,1.000045864916905280e+00
2.459442143836424686e+06,1.000460791124564208e+00
2.459442145225288346e+06,9.999322471243198285e-01
2.459442146614152007e+06,1.000241727469306063e+00
2.459442148003016133e+06,9.999335615420807954e-01
2.459442149391879793e+06,9.996104344639779038e-01
2.459442150780743919e+06,9.995762481385931375e-01
2.459442152169607580e+06,9.996841489469117104e-01
2.459442153558471240e+06,9.998529840480833153e-01
2.459442154947335366e+06,9.999887873762078883e-01
2.459442156336199492e+06,1.000219003073199886e+00
2.459442157725062687e+06,1.000473239823688854e+00
2.459442159113926813e+06,9.998579385935694175e-01
2.459442160502790939e+06,1.000096675709413852e+00
2.459442161891654134e+06,1.000090353917188146e+00
2.459442163280518260e+06,9.999147154445021668e-01
2.459442164669382386e+06,1.000218645225041225e+00
2.459442166058246046e+06,1.000230990986520574e+00
2.459442167447109707e+06,1.000011449999284485e+00
2.459442168835973833e+06,1.000357752842223835e+00
2.459442170224837493e+06,9.997497698073060102e-01
2.459442171613701154e+06,9.998888408630528524e-01
2.459442173002565280e+06,1.000229056998398036e+00
2.459442174391428940e+06,9.997472083790135411e-01
2.459442175780293066e+06,9.997838241033083495e-01
2.459444166021415032e+06,1.000292288589845313e+00
2.459444167410277762e+06,9.998535480809819243e-01
2.459444168799140956e+06,1.000010911630343058e+00
2.459444170188003685e+06,1.000000000000000000e+00
2.459444171576866880e+06,1.000095282979716949e+00
2.459444172965729609e+06,9.998171854719571927e-01
2.459444174354592804e+06,1.000030409153369826e+00
2.459444175743455533e+06,1.000084073217397451e+00
2.459444177132318728e+06,1.000289077710325714e+00
2.459444178521181457e+06,1.000047879995439759e+00
2.459444179910044186e+06,9.998198090333512145e-01
2.459444181298907381e+06,1.000041083857758695e+00
2.459444182687770575e+06,9.999279713144567650e-01
2.459444184076633304e+06,9.997966760529586328e-01
2.459444185465496033e+06,1.000071193916008738e+00
2.459444186854359228e+06,1.000025281335350513e+00
2.459444188243222423e+06,9.995826790893423963e-01
2.459444189632084686e+06,1.000114958435787793e+00
2.459444191020947881e+06,9.995998513171278077e-01
2.459444192409811076e+06,9.999589178300553050e-01
2.459444193798674271e+06,9.993708286541993502e-01
2.459444195187536534e+06,1.000029932147042500e+00
2.459444196576399729e+06,9.996608485012401513e-01
2.459444197965262923e+06,9.999527158004952732e-01
2.459444199354126118e+06,1.000262776125116604e+00
2.459444200742988382e+06,9.998908206915003705e-01
2.459444202131851576e+06,9.999506288560026102e-01
2.459444203520714771e+06,1.000761198096945082e+00
2.459444204909577500e+06,1.000460310556984034e+00
2.459444206298440229e+06,9.997721104988609442e-01
2.459444207687303424e+06,1.000011567389644362e+00
2.459444209076166619e+06,1.000006558829179770e+00
2.459444210465029348e+06,1.000228605009776839e+00
2.459444211853892077e+06,9.996594106588007067e-01
2.459444213242755271e+06,9.999782361502910222e-01
2.459444214631618001e+06,1.000263551275928142e+00
2.459444216020480730e+06,9.996966243375731143e-01
2.459444217409343924e+06,1.000201833061579171e+00
2.459444218798207119e+06,9.999722145968051867e-01
2.459444220187069848e+06,1.000042632110052176e+00
2.459444221575932577e+06,9.998035332532043684e-01
2.459444222964795772e+06,1.000255673409655266e+00
2.459444224353658501e+06,1.000178457715121150e+00
2.459444225742521696e+06,9.999934412138381523e-01
2.459444227131384425e+06,9.996464218005466362e-01
2.459444228520247620e+06,1.000091584046249871e+00
2.459444229909110349e+06,1.000095042774018284e+00
2.459444231297973543e+06,9.995528290982572672e-01
2.459444232686836272e+06,9.999407320345022887e-01
2.459444234075699002e+06,9.997528633567488443e-01
2.459444235464562196e+06,9.999272601436027808e-01
2.459444236853424925e+06,9.998866569942531646e-01
2.459444238242288120e+06,9.999009664742002368e-01
2.459444239631150849e+06,1.000264606133353107e+00
2.459444241020014044e+06,9.997240059055223504e-01
2.459444242408876773e+06,9.997759970159963983e-01
2.459444243797739502e+06,9.992120246375856274e-01
2.459444245186602697e+06,9.975442547497636037e-01
2.459444246575465892e+06,9.961530751847502696e-01
2.459444247964328621e+06,9.945021785586990459e-01
2.459444249353191350e+06,9.924084035282885186e-01
2.459444250742054544e+06,9.903419953782764962e-01
2.459444252130917273e+06,9.879208909940784267e-01
2.459444253519780468e+06,9.857754825901923201e-01
2.459444254908643197e+06,9.836402696907685650e-01
2.459444256297506392e+06,9.816415334563391992e-01
2.459444257686369121e+06,9.802616822296172927e-01
2.459444259075231850e+06,9.785892617608125121e-01
2.459444260464095045e+06,9.778531582632059571e-01
2.459444261852958240e+06,9.771694036130721406e-01
2.459444263241820969e+06,9.770193329421280604e-01
2.459444264630683698e+06,9.770800886090696968e-01
2.459444266019546892e+06,9.762128745014487796e-01
2.459444267408409622e+06,9.761528343085045245e-01
2.459444268797272351e+06,9.763911467724550874e-01
2.459444270186135545e+06,9.760700778161444102e-01
2.459444271574998740e+06,9.762422685581731985e-01
2.459444272963861469e+06,9.755569040915453849e-01
2.459444274352724198e+06,9.756782365569292015e-01
2.459444275741587393e+06,9.752906285188650548e-01
2.459444277130450122e+06,9.744824410160255468e-01
2.459444278519312851e+06,9.745985862949286815e-01
2.459444279908176046e+06,9.748706452824208446e-01
2.459444281297039241e+06,9.748165673727878788e-01
2.459444282685901970e+06,9.751561790301964683e-01
2.459444284074764699e+06,9.755068209117309097e-01
2.459444285463627893e+06,9.756375141619134661e-01
2.459444286852491088e+06,9.754758766613454979e-01
2.459444288241353352e+06,9.755695441321652339e-01
2.459444289630216546e+06,9.756576070566723713e-01
2.459444291019079741e+06,9.755716905541572670e-01
2.459444292407942470e+06,9.756540296866855755e-01
2.459444293796805199e+06,9.761026318830238191e-01
2.459444295185668394e+06,9.762709471409003470e-01
2.459444296574531589e+06,9.768327134744859697e-01
2.459444297963394318e+06,9.774706181659563731e-01
2.459444299352257047e+06,9.778444533295714836e-01
2.459444300741120242e+06,9.788708604016027603e-01
2.459444302129982971e+06,9.802436165111841904e-01
2.459444303518845700e+06,9.816000359644929674e-01
2.459444304907708894e+06,9.840167878818738556e-01
2.459444306296571624e+06,9.858207959433578083e-01
2.459444307685434818e+06,9.880263041630211740e-01
2.459444309074297547e+06,9.900020856067022201e-01
2.459444310463160742e+06,9.920684937567142425e-01
2.459444311852023471e+06,9.945363424420725629e-01
2.459444313240886200e+06,9.963151300451499326e-01
2.459444314629749395e+06,9.982336139462099078e-01
2.459444316018612124e+06,9.991528787871379880e-01
2.459444317407475319e+06,9.997510150489222758e-01
2.459444318796338048e+06,1.000629020889336473e+00
2.459444320185201243e+06,1.000434054225058711e+00
2.459444321574063972e+06,1.000110540732590536e+00
2.459444322962926701e+06,9.996711800753846910e-01
2.459444324351789895e+06,9.998787867802823026e-01
2.459444325740652625e+06,1.000320293859480181e+00
2.459444327129515819e+06,9.998219065974930375e-01
2.459444328518378548e+06,1.000238968315114718e+00
2.459444329907241743e+06,1.000128308237406838e+00
2.459444331296104472e+06,1.000540898341996332e+00
2.459444332684967201e+06,9.998282863737307791e-01
2.459444334073830396e+06,9.997708816376805752e-01
2.459444335462693125e+06,1.000518929540886948e+00
2.459444336851556320e+06,1.000213796109101549e+00
2.459444338240419049e+06,9.995309471719041605e-01
2.459444339629281778e+06,1.000316222688977907e+00
2.459444341018144973e+06,1.000182018546932783e+00
2.459444342407008167e+06,9.996459202609327965e-01
2.459444343795870896e+06,1.000012877794854038e+00
2.459444345184733626e+06,9.993193846941923475e-01
2.459444346573596820e+06,9.999298884642318086e-01
2.459444347962459549e+06,9.996631046938381226e-01
2.459444349351322278e+06,1.000057172014614748e+00
2.459444350740185473e+06,1.000166390868783894e+00
2.459444352129048668e+06,9.995619221387548325e-01
2.459444353517911397e+06,1.000230011724755341e+00
2.459444354906774126e+06,1.000052643948408315e+00
2.459444356295637321e+06,9.998125589553953363e-01
2.459444357684500050e+06,9.999871223709813073e-01
2.459444359073362779e+06,9.998660368870144755e-01
2.459444360462225974e+06,1.000090140807452954e+00
2.459444361851089168e+06,1.000000000000000000e+00
2.459444363239951432e+06,1.000077323166181476e+00
2.459444364628814626e+06,9.999338252008778127e-01
2.459444366017677821e+06,9.993997236546855456e-01
2.459444367406540550e+06,1.000298617458992512e+00
2.459444368795403279e+06,1.000109568828181139e+00
2.459444370184266474e+06,1.000228198843458705e+00
2.459444371573129669e+06,9.998454829147740419e-01
2.459444372961991932e+06,9.995204128276841127e-01
2.459444374350855127e+06,9.997886716562014442e-01
2.459444375739718322e+06,9.995504343664877167e-01
2.459444377128580585e+06,1.000103135996018633e+00
2.459444378517443780e+06,1.000304936774355502e+00
2.459444379906306975e+06,1.000128115176557309e+00
2.459444381295169704e+06,1.000188854215276146e+00
2.459444382684032433e+06,1.000478454523928917e+00
2.459444384072895627e+06,1.000006378518960348e+00
2.459444385461758822e+06,9.995746011110445695e-01
2.459444386850621551e+06,9.999478385611216824e-01
2.459444388239484280e+06,1.000129179088057541e+00
2.459444389628347475e+06,9.999811030129606149e-01
2.459444391017210204e+06,9.999233986487521264e-01
2.459444392406072933e+06,1.000286142750418383e+00
2.459444393794936128e+06,1.000032250063054517e+00
2.459444395183798857e+06,9.997696594387380786e-01
2.459446385424609762e+06,1.000000000000000000e+00
2.459446386813472491e+06,9.999626156277170441e-01
2.459446388202335685e+06,1.000270574611515473e+00
2.459446389591198880e+06,9.999469344635855128e-01
2.459446390980061609e+06,9.999811585376687795e-01
2.459446392368924804e+06,1.000047878231169474e+00
2.459446393757788464e+06,1.000357625940914597e+00
2.459446395146651659e+06,9.999885521539420008e-01
2.459446396535514388e+06,1.000389449472746772e+00
2.459446397924377583e+06,9.993914449453233928e-01
2.459446399313240778e+06,9.997446995342466058e-01
2.459446400702103507e+06,9.997760605909925546e-01
2.459446402090966702e+06,1.000528248978649115e+00
2.459446403479829896e+06,9.999091966936148879e-01
2.459446404868693091e+06,1.000452704862365039e+00
2.459446406257555820e+06,1.000226561105885370e+00
2.459446407646419015e+06,1.000335366938829518e+00
2.459446409035282210e+06,9.999833657998340453e-01
2.459446410424144939e+06,9.996570016001623538e-01
2.459446411813008133e+06,9.998194759891141370e-01
2.459446413201871328e+06,9.999571344901496683e-01
2.459446414590734523e+06,1.000066593566763418e+00
2.459446415979597252e+06,1.000045729145259132e+00
2.459446417368460447e+06,1.000257740671388618e+00
2.459446418757323641e+06,1.000295063285380870e+00
2.459446420146186836e+06,9.999460433595562803e-01
2.459446421535049565e+06,9.999246425529195736e-01
2.459446422923912760e+06,1.000244791766030206e+00
2.459446424312775955e+06,1.000200674973791726e+00
2.459446425701638684e+06,1.000067606883263016e+00
2.459446427090501878e+06,9.997939003567545280e-01
2.459446428479365073e+06,1.000010910105500139e+00
2.459446429868228268e+06,9.998006366273440859e-01
2.459446431257090531e+06,9.999971383329835373e-01
2.459446432645953726e+06,1.000268877463418304e+00
2.459446434034816921e+06,9.998968607512830342e-01
2.459446435423679650e+06,9.998732519983974942e-01
2.459446436812542845e+06,9.997819171261231874e-01
2.459446438201406039e+06,9.995593020183395350e-01
2.459446439590269234e+06,1.000097597433777796e+00
2.459446440979131963e+06,1.000000000000000000e+00
2.459446442367995158e+06,1.000063257453603027e+00
2.459446443756857887e+06,1.000088238483819669e+00
2.459446445145720616e+06,1.000034163249894581e+00
2.459446446534583811e+06,1.000237958132008886e+00
2.459446447923447005e+06,1.000199798972779330e+00
2.459446449312310200e+06,1.000705944445749562e+00
2.459446450701172929e+06,1.000032852651149273e+00
2.459446452090036124e+06,1.000361081044211176e+00
2.459446453478898853e+06,9.998363434816942563e-01
2.459446454867761582e+06,1.000228141326612530e+00
2.459446456256624777e+06,1.000506475354066449e+00
2.459446457645487972e+06,9.998115715171570494e-01
2.459446459034351166e+06,9.999999333617920483e-01
2.459446460423213430e+06,9.999897482252684267e-01
2.459446461812076624e+06,1.000020643843363644e+00
2.459446463200939819e+06,9.984805133282868006e-01
2.459446464589802548e+06,9.967667580361678770e-01
2.459446465978665277e+06,9.954994650416219004e-01
2.459446467367528472e+06,9.931164320838674620e-01
2.459446468756391667e+06,9.908617088803421957e-01
2.459446470145254396e+06,9.887132943035956689e-01
2.459446471534117125e+06,9.865537295196582512e-01
2.459446472922980320e+06,9.841517934186938543e-01
2.459446474311843514e+06,9.824084016768188654e-01
2.459446475700705778e+06,9.802254626973294638e-01
2.459446477089568973e+06,9.788264572099419913e-01
2.459446478478432167e+06,9.781952274609369002e-01
2.459446479867294896e+06,9.770621436780000391e-01
2.459446481256157625e+06,9.769489255343748457e-01
2.459446482645020820e+06,9.760706736584262577e-01
2.459446484033884015e+06,9.760012788970239273e-01
2.459446485422746278e+06,9.768415655325176639e-01
2.459446486811609473e+06,9.758750699587255273e-01
2.459446488200472202e+06,9.756470756042180392e-01
2.459446489589334931e+06,9.753761519859898144e-01
2.459446490978198126e+06,9.752434961284113246e-01
2.459446492367060855e+06,9.750609946470329970e-01
2.459446493755924050e+06,9.749634572020747791e-01
2.459446495144786779e+06,9.749709770896430872e-01
2.459446496533649508e+06,9.749029534549223941e-01
2.459446497922512703e+06,9.755696160113421778e-01
2.459446499311374966e+06,9.758537911055167324e-01
2.459446500700238161e+06,9.759644009344018434e-01
2.459446502089100890e+06,9.758841544804955914e-01
2.459446503477964085e+06,9.759270315091792547e-01
2.459446504866826348e+06,9.764510144460758490e-01
2.459446506255689543e+06,9.759162543631882958e-01
2.459446507644552272e+06,9.760852361637849528e-01
2.459446509033415001e+06,9.763641050467416482e-01
2.459446510422277730e+06,9.757985191305218464e-01
